Site ID,M35/1382
Site Name,Pump 4 Potable
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/1382","CQ961125","04-Dec 1996 07:40am","Alkalinity to pH 4.5 as HCO3","50.000","mg/L  as HCO3"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Ammoniacal Nitrogen","0.011","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Calcium","13.000","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Chloride","4.000","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Conductivity","10.0","mS/m"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Difference in Ion Balance","-8.400","%"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Faecal Coliforms","<1","cfu/100mL"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Hardness, Total","39.000","g/m3 as CaCO3"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Iron, Total","<0.120","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Magnesium, Total","1.700","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Manganese, Total","<0.04000","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Nitrate-N Nitrite-N","0.320","g/m3"
"M35/1382","CQ961125","04-Dec 1996 07:40am","pH","7.1",""
"M35/1382","CQ961125","04-Dec 1996 07:40am","Potassium, Total","0.770","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Sodium, Total","3.800","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Sulphate","9.500","mg/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Sum of anions","-1.150","meq/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Sum of cations","0.974","meq/L"
"M35/1382","CQ961125","04-Dec 1996 07:40am","Total Coliforms","<1.00","number/100mL"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Alkalinity to pH 4.5 as HCO3","49.000","mg/L  as HCO3"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Ammoniacal Nitrogen","0.014","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Bromide","<0.050","g/m3"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Calcium, Total","14.000","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Chloride","4.100","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Conductivity","10.0","mS/m"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Fluoride","0.050","g/m3"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Iron, Total","<0.010","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Magnesium, Total","1.600","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Manganese, Total","<0.01000","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Nitrate","2.400","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Nitrate Nitrogen","0.530","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Nitrite Nitrogen","<0.005","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","pH","7.3",""
"M35/1382","CQ960930","28-Aug 1996 09:15am","Potassium, Total","0.830","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Silica, Dissolved","11.000","mg/L SiO2"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Sodium, Total","4.400","mg/L"
"M35/1382","CQ960930","28-Aug 1996 09:15am","Sulphate","4.900","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Alkalinity to pH 4.5 as HCO3","43.000","mg/L  as HCO3"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Bromide","<0.050","g/m3"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Calcium, Total","12.000","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Chloride","2.700","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Conductivity","9.0","mS/m"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Difference in Ion Balance","1.020","%"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Dissolved Reactive Phosphorus","<0.0100","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Fluoride","0.060","g/m3"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Iron, Total","<0.050","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Magnesium, Total","1.500","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Manganese, Total","<0.05000","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Nitrate","1.230","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Nitrate Nitrogen","0.278","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Nitrite Nitrogen","<0.005","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","pH","7.0",""
"M35/1382","CQ960910","05-Jun 1996 09:20am","Potassium, Total","0.900","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Silica, Dissolved","10.400","mg/L SiO2"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Sodium, Total","4.100","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Sulphate","5.300","mg/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Sum of anions","0.001","meq/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Sum of cations","0.009","meq/L"
"M35/1382","CQ960910","05-Jun 1996 09:20am","Total Dissolved Solids","81.300","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Alkalinity to pH 4.5 as HCO3","47.000","mg/L  as HCO3"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Calcium, Total","12.700","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Chloride","3.200","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Conductivity","10.0","mS/m"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Difference in Ion Balance","0.970","%"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Dissolved Reactive Phosphorus","0.0130","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Iron, Total","0.030","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Magnesium, Total","1.500","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Nitrate","1.990","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Nitrate Nitrogen","0.450","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Nitrite Nitrogen","<0.002","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","pH","7.0",""
"M35/1382","CQ960896","04-Mar 1996 09:30am","Potassium, Total","0.900","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Silica, Dissolved","10.300","mg/L SiO2"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Sodium, Total","4.200","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Sulphate","4.600","mg/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Sum of anions","0.001","meq/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Sum of cations","0.001","meq/L"
"M35/1382","CQ960896","04-Mar 1996 09:30am","Total Dissolved Solids","86.400","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Alkalinity to pH 4.5 as HCO3","45.000","mg/L  as HCO3"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Calcium, Total","13.700","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Chloride","4.800","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Conductivity","10.0","mS/m"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Difference in Ion Balance","1.020","%"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Iron, Total","0.000","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Magnesium, Total","1.600","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Nitrite Nitrogen","0.016","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","pH","7.0",""
"M35/1382","CQ955002","08-Dec 1995 10:05am","Potassium, Total","0.800","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Silica, Dissolved","10.600","mg/L SiO2"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Sodium, Total","4.300","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Sulphate","4.700","mg/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Sum of anions","0.001","meq/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Sum of cations","0.001","meq/L"
"M35/1382","CQ955002","08-Dec 1995 10:05am","Total Dissolved Solids","86.000","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Alkalinity to pH 4.5 as HCO3","45.000","mg/L  as HCO3"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Ammoniacal Nitrogen","<0.005","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Calcium","13.000","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Chloride","4.000","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Conductivity","10.0","mS/m"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Difference in Ion Balance","1.800","%"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Hardness, Total","40.000","g/m3 as CaCO3"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Iron, Total","<0.120","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Magnesium, Total","1.800","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Manganese, Total","<0.04000","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Nitrate Nitrogen","0.400","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","pH","7.0",""
"M35/1382","CQ954872","08-Dec 1995 10:00am","Potassium, Total","0.760","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Sodium, Total","4.500","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Sulphate","4.700","mg/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Sum of anions","0.977","meq/L"
"M35/1382","CQ954872","08-Dec 1995 10:00am","Sum of cations","1.010","meq/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","4,4'-DDD","<0.0100000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","4,4'-DDE","<0.0100000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","4,4'-DDT","<0.0100000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Alachlor","<0.020000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Aldrin","<0.0100000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Alkalinity to pH 4.5 as HCO3","46.000","mg/L  as HCO3"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Ammoniacal Nitrogen","<0.005","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Atrazine","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Azinphos-methyl","<0.020000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Bromacil","<0.020000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Calcium","13.000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Chloride","5.000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Chlorpyrifos","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Conductivity","10.5","mS/m"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Cyanazine","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Diazinon","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Dieldrin","<0.0100000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Difference in Ion Balance","2.800","%"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Diuron","<0.050000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Faecal Coliforms","<1","cfu/100mL"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Hardness, Total","39.000","g/m3 as CaCO3"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Hexazinone","<0.020000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Iron, Total","<0.120","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Lindane","<0.0100000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Linuron","<0.030000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Magnesium, Total","1.600","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Manganese, Total","<0.04000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Metribuzin","<0.030000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Nitrate-N Nitrite-N","0.510","g/m3"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Oxidiazon","<0.020","ug/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Oxyfluorfen","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Pendimethalin","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","pH","7.1",""
"M35/1382","CQ954766","05-Oct 1995 11:05am","Phorate sulfoxide","<0.020","ug/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Phorate sulphone","<0.030","ug/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Pirimiphos-methyl","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Potassium, Total","0.740","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Procymidone","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Prometryn","<0.030000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Simazine","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Sodium, Total","4.000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Sulphate","4.700","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Sum of anions","1.030","meq/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Sum of cations","0.973","meq/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Terbuthylazine","<0.010000","mg/L"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Total Coliforms","<1.00","number/100mL"
"M35/1382","CQ954766","05-Oct 1995 11:05am","Vinclozolin","<0.010000","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Alkalinity to pH 4.5 as HCO3","46.000","mg/L  as HCO3"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Calcium, Total","13.900","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Chloride","5.000","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Conductivity","10.0","mS/m"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Difference in Ion Balance","1.000","%"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Iron, Total","0.030","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Magnesium, Total","1.600","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Nitrate Nitrogen","0.580","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Nitrite Nitrogen","0.014","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","pH","7.1",""
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Potassium, Total","1.100","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Silica, Dissolved","10.700","mg/L SiO2"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Sodium, Total","4.200","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Sulphate","4.800","mg/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Sum of anions","0.001","meq/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Sum of cations","0.001","meq/L"
"M35/1382","CQ951248","11-Sep 1995 13:00pm","Total Dissolved Solids","88.100","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Alkalinity to pH 4.5 as HCO3","46.000","mg/L  as HCO3"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Calcium, Dissolved","12.300","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Chloride","2.500","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Conductivity","9.0","mS/m"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Difference in Ion Balance","-0.980","%"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Iron, Dissolved","<0.100","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Magnesium, Dissolved","1.500","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Nitrate Nitrogen","0.330","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Nitrite Nitrogen","0.001","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","pH","6.9",""
"M35/1382","CQ951442","15-Jun 1995 11:50am","Potassium, Dissolved","0.810","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Silica, Reactive","10.100","mg/L  as SiO2"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Sodium, Dissolved","4.200","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Sulphate","5.200","mg/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Sum of anions","0.001","meq/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Sum of cations","0.001","meq/L"
"M35/1382","CQ951442","15-Jun 1995 11:50am","Total Dissolved Solids","83.400","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Alkalinity to pH 4.5 as HCO3","48.000","mg/L  as HCO3"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Calcium, Dissolved","12.700","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Chloride","3.100","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Conductivity","9.0","mS/m"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Difference in Ion Balance","-0.960","%"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Iron, Dissolved","<0.200","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Magnesium, Dissolved","1.500","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Nitrate Nitrogen","0.300","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Nitrite Nitrogen","0.007","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","pH","7.1",""
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Potassium, Dissolved","0.750","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Silica, Reactive","10.300","mg/L  as SiO2"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Sodium, Dissolved","4.100","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Sulphate","4.900","mg/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Sum of anions","0.001","meq/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Sum of cations","0.001","meq/L"
"M35/1382","CQ951375","29-Mar 1995 17:10pm","Total Dissolved Solids","75.200","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","2,4,5-T","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","2,4-D","<0.020000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","4,4'-DDD","<0.0100000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","4,4'-DDE","<0.0100000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","4,4'-DDT","<0.0100000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Alachlor","<0.020000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Aldrin","<0.0100000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Alkalinity to pH 4.5 as HCO3","47.000","mg/L  as HCO3"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Ammoniacal Nitrogen","<0.005","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Atrazine","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Azinphos-methyl","<0.020000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Bromacil","<0.020000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Calcium, Dissolved","13.000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Chloride","10.000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","chlorimuron-ethyl","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Chlorpyrifos","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Chlorsulfuron","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Cinosulfuron","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Conductivity","10.1","mS/m"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Cyanazine","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Diazinon","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Dicamba","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Dieldrin","<0.0100000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Diuron","<0.050000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Faecal Coliforms","<1","cfu/100mL"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Hardness, Total","39.000","g/m3 as CaCO3"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Hexazinone","<0.020000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Lindane","<0.0100000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Linuron","<0.030000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Magnesium, Dissolved","1.600","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","MCPA","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Metribuzin","<0.030000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","metsulfuron","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Nitrate Nitrogen","0.510","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Oryzalin (Trace)","<0.05000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Oxidiazon","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Oxyfluorfen","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Pendimethalin","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","pH","7.0",""
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Phorate sulfoxide","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Phorate sulphone","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Picloram","<0.030000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Pirimiphos-methyl","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Potassium, Dissolved","0.800","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Primisulfuron-methyl","<0.020","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Procymidone","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Prometryn","<0.030000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Simazine","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Sodium, Dissolved","4.000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Sulphate","<5.000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Terbuthylazine","<0.010000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Total Coliforms","<1.00","number/100mL"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Triasulfuron","<0.020","ug/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Triclopyr","<0.020000","mg/L"
"M35/1382","CQ941702","07-Nov 1994 14:15pm","Vinclozolin","<0.010000","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","2,4,5-T","<0.010000","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","2,4-D","<0.020000","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","4,4'-DDD","<0.0100000","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","4,4'-DDE","<0.0100000","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","4,4'-DDT","<0.0100000","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","Alachlor","<0.020000","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","Aldicarb sulfone","<0.500","mg/L"
"M35/1382","CQ931482","15-Nov 1993 11:00am","Aldicarb sulfoxide","<0.500","mg/L"
